,Model,Prediction_Time,Size
0,AdaBoost,0.007879972457885742,61643
1,AdaBoost,0.0037927627563476562,31605
2,AdaBoost,0.011888504028320312,93102
3,AdaBoost,0.007991313934326172,61643
4,AdaBoost,0.016254186630249023,124552
5,AdaBoost,0.016220569610595703,124552
6,AdaBoost,0.011992692947387695,93102
7,AdaBoost,0.0037391185760498047,31605
8,AdaBoost,0.007904052734375,61643
9,AdaBoost,0.003814220428466797,31605
10,AdaBoost,0.0038323402404785156,31605
11,AdaBoost,0.008029460906982422,61643
12,AdaBoost,0.0037813186645507812,31605
13,AdaBoost,0.007989645004272461,61643
14,AdaBoost,0.008020639419555664,61643
15,AdaBoost,0.008000850677490234,61643
16,AdaBoost,0.007923126220703125,61643
17,AdaBoost,0.007972478866577148,61643
18,AdaBoost,0.003744363784790039,31605
19,AdaBoost,0.007981538772583008,61643
20,AdaBoost,0.007997274398803711,61643
21,AdaBoost,0.003747701644897461,31605
22,AdaBoost,0.008006572723388672,61643
23,AdaBoost,0.008221626281738281,61643
24,AdaBoost,0.012314558029174805,93102
25,AdaBoost,0.007986307144165039,61643
26,AdaBoost,0.008046865463256836,61643
27,AdaBoost,0.008124351501464844,61643
28,AdaBoost,0.00803065299987793,61643
29,AdaBoost,0.0038843154907226562,31605
30,AdaBoost,0.007977962493896484,61643
31,AdaBoost,0.008013725280761719,61643
32,AdaBoost,0.003781557083129883,31605
33,AdaBoost,0.012369155883789062,93102
34,AdaBoost,0.012324333190917969,93102
35,AdaBoost,0.0080718994140625,61643
36,AdaBoost,0.008135795593261719,61643
37,AdaBoost,0.008063554763793945,61643
38,AdaBoost,0.008120059967041016,61643
39,AdaBoost,0.008057594299316406,61643
40,AdaBoost,0.003787517547607422,31605
41,AdaBoost,0.008159160614013672,61643
42,AdaBoost,0.008173942565917969,61643
43,AdaBoost,0.0038177967071533203,31605
44,Decision Tree,0.0037169456481933594,30448
45,Decision Tree,0.0036907196044921875,30301
46,Decision Tree,0.003723621368408203,30448
47,Decision Tree,0.003693103790283203,30448
48,Decision Tree,0.003672361373901367,30448
49,Decision Tree,0.003728151321411133,30448
50,Decision Tree,0.0037648677825927734,30448
51,Decision Tree,0.003665924072265625,30301
52,Decision Tree,0.004004478454589844,30448
53,Decision Tree,0.0036966800689697266,30301
54,Decision Tree,0.0036835670471191406,30301
55,Decision Tree,0.004140377044677734,30451
56,Decision Tree,0.003719329833984375,30301
57,Decision Tree,0.0037279129028320312,30448
58,Decision Tree,0.003610372543334961,30448
59,Decision Tree,0.0036783218383789062,30592
60,Decision Tree,0.0037050247192382812,30448
61,Decision Tree,0.0037565231323242188,30448
62,Decision Tree,0.0037746429443359375,30301
63,Decision Tree,0.003720521926879883,30448
64,Decision Tree,0.0036780834197998047,30448
65,Decision Tree,0.003765583038330078,30301
66,Decision Tree,0.003702878952026367,30595
67,Decision Tree,0.0036826133728027344,30448
68,Decision Tree,0.0037026405334472656,30448
69,Decision Tree,0.003675699234008789,30595
70,Decision Tree,0.003702878952026367,30592
71,Decision Tree,0.003754854202270508,30448
72,Decision Tree,0.003710508346557617,30448
73,Decision Tree,0.0037446022033691406,30301
74,Decision Tree,0.0038285255432128906,30448
75,Decision Tree,0.003721475601196289,30592
76,Decision Tree,0.003858327865600586,30301
77,Decision Tree,0.0037696361541748047,30736
78,Decision Tree,0.003662109375,30448
79,Decision Tree,0.0036826133728027344,30592
80,Decision Tree,0.003659963607788086,30736
81,Decision Tree,0.003719806671142578,30592
82,Decision Tree,0.0036742687225341797,30595
83,Decision Tree,0.003694295883178711,30448
84,Decision Tree,0.0037419795989990234,30301
85,Decision Tree,0.003686666488647461,30451
86,Decision Tree,0.003679037094116211,30595
87,Decision Tree,0.0037202835083007812,30301
88,Gaussian Naive Bayes,0.004901409149169922,51067
89,Gaussian Naive Bayes,0.0038614273071289062,51067
90,Gaussian Naive Bayes,0.003853321075439453,51067
91,Gaussian Naive Bayes,0.005793333053588867,51067
92,Gaussian Naive Bayes,0.003829479217529297,51067
93,Gaussian Naive Bayes,0.0038061141967773438,51067
94,Gaussian Naive Bayes,0.003797292709350586,51067
95,Gaussian Naive Bayes,0.0038275718688964844,51067
96,Gaussian Naive Bayes,0.003870725631713867,51067
97,Gaussian Naive Bayes,0.003888368606567383,51067
98,Gaussian Naive Bayes,0.0037920475006103516,51067
99,Gaussian Naive Bayes,0.0038733482360839844,51067
100,Gaussian Naive Bayes,0.0037534236907958984,51067
101,Gaussian Naive Bayes,0.0052034854888916016,51067
102,Gaussian Naive Bayes,0.0047452449798583984,51067
103,Gaussian Naive Bayes,0.0038449764251708984,51067
104,Gaussian Naive Bayes,0.003873109817504883,51067
105,Gaussian Naive Bayes,0.00377655029296875,51067
106,Gaussian Naive Bayes,0.0038492679595947266,51067
107,Gaussian Naive Bayes,0.0038497447967529297,51067
108,Gaussian Naive Bayes,0.003836393356323242,51067
109,Gaussian Naive Bayes,0.0040912628173828125,51067
110,Gaussian Naive Bayes,0.0037741661071777344,51067
111,Gaussian Naive Bayes,0.004954099655151367,51067
112,Gaussian Naive Bayes,0.005324363708496094,51067
113,Gaussian Naive Bayes,0.0037996768951416016,51067
114,Gaussian Naive Bayes,0.003788471221923828,51067
115,Gaussian Naive Bayes,0.003832101821899414,51067
116,Gaussian Naive Bayes,0.0037984848022460938,51067
117,Gaussian Naive Bayes,0.003835916519165039,51067
118,Gaussian Naive Bayes,0.0037980079650878906,51067
119,Gaussian Naive Bayes,0.003893613815307617,51067
120,Gaussian Naive Bayes,0.003890514373779297,51067
121,Gaussian Naive Bayes,0.003847837448120117,51067
122,Gaussian Naive Bayes,0.0038268566131591797,51067
123,Gaussian Naive Bayes,0.0038025379180908203,51067
124,Gaussian Naive Bayes,0.003907442092895508,51067
125,Gaussian Naive Bayes,0.003778696060180664,51067
126,Gaussian Naive Bayes,0.003874063491821289,51067
127,Gaussian Naive Bayes,0.003965616226196289,51067
128,Gaussian Naive Bayes,0.0038759708404541016,51067
129,Gaussian Naive Bayes,0.0041501522064208984,51067
130,Gaussian Naive Bayes,0.0038666725158691406,51067
131,Gaussian Naive Bayes,0.003963947296142578,51067
132,Nearest Neighbors,0.006939411163330078,245008
133,Nearest Neighbors,0.006962776184082031,245008
134,Nearest Neighbors,0.00538325309753418,245009
135,Nearest Neighbors,0.007002830505371094,245008
136,Nearest Neighbors,0.005460262298583984,245008
137,Nearest Neighbors,0.005479335784912109,245008
138,Nearest Neighbors,0.0054988861083984375,245008
139,Nearest Neighbors,0.005469322204589844,245008
140,Nearest Neighbors,0.0069925785064697266,245008
141,Nearest Neighbors,0.006960391998291016,245008
142,Nearest Neighbors,0.0054912567138671875,245008
143,Nearest Neighbors,0.005560398101806641,293464
144,Nearest Neighbors,0.006661653518676758,293464
145,Nearest Neighbors,0.005490779876708984,293464
146,Nearest Neighbors,0.005585670471191406,293464
147,Nearest Neighbors,0.0054929256439208984,293464
148,Nearest Neighbors,0.0071773529052734375,293464
149,Nearest Neighbors,0.005541563034057617,293464
150,Nearest Neighbors,0.007052183151245117,293464
151,Nearest Neighbors,0.007002353668212891,293464
152,Nearest Neighbors,0.005326986312866211,293465
153,Nearest Neighbors,0.007181644439697266,293464
154,Nearest Neighbors,0.0055999755859375,384992
155,Nearest Neighbors,0.00770115852355957,384992
156,Nearest Neighbors,0.0056056976318359375,384992
157,Nearest Neighbors,0.006909847259521484,384993
158,Nearest Neighbors,0.007002353668212891,384993
159,Nearest Neighbors,0.005648374557495117,384992
160,Nearest Neighbors,0.0070896148681640625,384992
161,Nearest Neighbors,0.005629301071166992,384992
162,Nearest Neighbors,0.00685882568359375,384993
163,Nearest Neighbors,0.005626678466796875,384992
164,Nearest Neighbors,0.005596160888671875,384992
165,Nearest Neighbors,0.005820512771606445,568048
166,Nearest Neighbors,0.0058329105377197266,568048
167,Nearest Neighbors,0.005913496017456055,568048
168,Nearest Neighbors,0.0057926177978515625,568048
169,Nearest Neighbors,0.005812883377075195,568048
170,Nearest Neighbors,0.005769252777099609,568048
171,Nearest Neighbors,0.005782127380371094,568048
172,Nearest Neighbors,0.00738072395324707,568048
173,Nearest Neighbors,0.00740814208984375,568048
174,Nearest Neighbors,0.005767345428466797,568048
175,Nearest Neighbors,0.005730628967285156,568048
176,Neural Network,0.0038042068481445312,3271843
177,Neural Network,0.003783702850341797,1653192
178,Neural Network,0.003809213638305664,1656168
179,Neural Network,0.003801107406616211,1656168
180,Neural Network,0.0038118362426757812,3273768
181,Neural Network,0.004804134368896484,847368
182,Neural Network,0.004503488540649414,845817
183,Neural Network,0.003773927688598633,843767
184,Neural Network,0.0047833919525146484,1652042
185,Neural Network,0.003747701644897461,577597
186,Neural Network,0.0047991275787353516,1651693
187,Neural Network,0.0038008689880371094,1116797
188,Neural Network,0.0038678646087646484,3273768
189,Neural Network,0.003779888153076172,847368
190,Neural Network,0.0038628578186035156,3273768
191,Neural Network,0.003798246383666992,1656168
192,Neural Network,0.004666566848754883,847368
193,Neural Network,0.0037147998809814453,847368
194,Neural Network,0.0038480758666992188,2195197
195,Neural Network,0.004875898361206055,1652068
196,Neural Network,0.004800319671630859,1653368
197,Neural Network,0.0037703514099121094,1651692
198,Neural Network,0.003865957260131836,3273643
199,Neural Network,0.0037431716918945312,1653893
200,Neural Network,0.004000425338745117,3273768
201,Neural Network,0.0037534236907958984,1656167
202,Neural Network,0.0038003921508789062,3273768
203,Neural Network,0.003848552703857422,3272243
204,Neural Network,0.0038328170776367188,3273768
205,Neural Network,0.0037987232208251953,1656167
206,Neural Network,0.003823995590209961,3269317
207,Neural Network,0.003846406936645508,3270143
208,Neural Network,0.0038139820098876953,1651693
209,Neural Network,0.003912448883056641,3273768
210,Neural Network,0.0038704872131347656,3273768
211,Neural Network,0.003892183303833008,3273768
212,Neural Network,0.0037603378295898438,843318
213,Neural Network,0.0038976669311523438,3273768
214,Neural Network,0.0038766860961914062,3272618
215,Neural Network,0.00395512580871582,3273468
216,Neural Network,0.003928661346435547,3270593
217,Neural Network,0.0039386749267578125,3269368
218,Neural Network,0.003907918930053711,3273768
219,Neural Network,0.003905773162841797,3270943
220,Quadratic Discriminant Analysis,0.0039789676666259766,255776
221,Quadratic Discriminant Analysis,0.003949880599975586,255776
222,Quadratic Discriminant Analysis,0.005016803741455078,255776
223,Quadratic Discriminant Analysis,0.005174398422241211,255776
224,Quadratic Discriminant Analysis,0.0050470829010009766,255776
225,Quadratic Discriminant Analysis,0.004183769226074219,255776
226,Quadratic Discriminant Analysis,0.005009889602661133,255776
227,Quadratic Discriminant Analysis,0.003903627395629883,255776
228,Quadratic Discriminant Analysis,0.003992557525634766,255776
229,Quadratic Discriminant Analysis,0.00503849983215332,255776
230,Quadratic Discriminant Analysis,0.00501561164855957,255776
231,Quadratic Discriminant Analysis,0.005025386810302734,304232
232,Quadratic Discriminant Analysis,0.005075931549072266,304232
233,Quadratic Discriminant Analysis,0.003917217254638672,304232
234,Quadratic Discriminant Analysis,0.0039272308349609375,304232
235,Quadratic Discriminant Analysis,0.003983020782470703,304232
236,Quadratic Discriminant Analysis,0.00509333610534668,304232
237,Quadratic Discriminant Analysis,0.003973960876464844,304232
238,Quadratic Discriminant Analysis,0.0050313472747802734,304232
239,Quadratic Discriminant Analysis,0.005084514617919922,304232
240,Quadratic Discriminant Analysis,0.005059480667114258,304232
241,Quadratic Discriminant Analysis,0.005118608474731445,304232
242,Quadratic Discriminant Analysis,0.003947019577026367,395763
243,Quadratic Discriminant Analysis,0.0051555633544921875,395763
244,Quadratic Discriminant Analysis,0.003996133804321289,395763
245,Quadratic Discriminant Analysis,0.003997802734375,395763
246,Quadratic Discriminant Analysis,0.0040547847747802734,395763
247,Quadratic Discriminant Analysis,0.0040056705474853516,395763
248,Quadratic Discriminant Analysis,0.0051195621490478516,395763
249,Quadratic Discriminant Analysis,0.0051991939544677734,395763
250,Quadratic Discriminant Analysis,0.004105091094970703,395763
251,Quadratic Discriminant Analysis,0.005106687545776367,395763
252,Quadratic Discriminant Analysis,0.0040073394775390625,395763
253,Quadratic Discriminant Analysis,0.004093170166015625,578819
254,Quadratic Discriminant Analysis,0.004063844680786133,578819
255,Quadratic Discriminant Analysis,0.004064321517944336,578819
256,Quadratic Discriminant Analysis,0.005215644836425781,578819
257,Quadratic Discriminant Analysis,0.0052394866943359375,578819
258,Quadratic Discriminant Analysis,0.004065990447998047,578819
259,Quadratic Discriminant Analysis,0.004067897796630859,578819
260,Quadratic Discriminant Analysis,0.004104137420654297,578819
261,Quadratic Discriminant Analysis,0.005088329315185547,578819
262,Quadratic Discriminant Analysis,0.004092216491699219,578819
263,Quadratic Discriminant Analysis,0.004483461380004883,578819
264,Random Forest,0.009140968322753906,112549
265,Random Forest,0.014618635177612305,161548
266,Random Forest,0.014727592468261719,191416
267,Random Forest,0.009236812591552734,111409
268,Random Forest,0.009163618087768555,114289
269,Random Forest,0.009268522262573242,103597
270,Random Forest,0.00928044319152832,103192
271,Random Forest,0.009218931198120117,94558
272,Random Forest,0.020053386688232422,282680
273,Random Forest,0.009283304214477539,100267
274,Random Forest,0.02006220817565918,207809
275,Random Forest,0.00917816162109375,122353
276,Random Forest,0.025626659393310547,304598
277,Random Forest,0.009080171585083008,114289
278,Random Forest,0.009193658828735352,110545
279,Random Forest,0.009246110916137695,116305
280,Random Forest,0.009284496307373047,109963
281,Random Forest,0.009213924407958984,106795
282,Random Forest,0.009256124496459961,96007
283,Random Forest,0.009104013442993164,117166
284,Random Forest,0.014787912368774414,162850
285,Random Forest,0.03283286094665527,325151
286,Random Forest,0.009113788604736328,125668
287,Random Forest,0.009193658828735352,103768
288,Random Forest,0.02063775062561035,331238
289,Random Forest,0.009164094924926758,123220
290,Random Forest,0.009176969528198242,122209
291,Random Forest,0.009228706359863281,120628
292,Random Forest,0.009265899658203125,108964
293,Random Forest,0.009216785430908203,96298
294,Random Forest,0.009244441986083984,126814
295,Random Forest,0.009219169616699219,111241
296,Random Forest,0.009204864501953125,89428
297,Random Forest,0.014761924743652344,251659
298,Random Forest,0.009279727935791016,105496
299,Random Forest,0.009154796600341797,141805
300,Random Forest,0.009272098541259766,129564
301,Random Forest,0.02025151252746582,324040
302,Random Forest,0.01479029655456543,228454
303,Random Forest,0.009113550186157227,112276
304,Random Forest,0.00925755500793457,100510
305,Random Forest,0.009192228317260742,123513
306,Random Forest,0.00914907455444336,114850
307,Random Forest,0.009189844131469727,90007
308,Support Vector Machine,0.0037457942962646484,148931
309,Support Vector Machine,0.0052340030670166016,154327
310,Support Vector Machine,0.003798246383666992,154327
311,Support Vector Machine,0.0037314891815185547,138139
312,Support Vector Machine,0.003821134567260742,143535
313,Support Vector Machine,0.0037682056427001953,105763
314,Support Vector Machine,0.0037229061126708984,143535
315,Support Vector Machine,0.0038001537322998047,94971
316,Support Vector Machine,0.0037620067596435547,132743
317,Support Vector Machine,0.003699779510498047,94971
318,Support Vector Machine,0.0037384033203125,46398
319,Support Vector Machine,0.0037343502044677734,165119
320,Support Vector Machine,0.00374603271484375,165119
321,Support Vector Machine,0.003769397735595703,181307
322,Support Vector Machine,0.0038924217224121094,165119
323,Support Vector Machine,0.003747224807739258,170515
324,Support Vector Machine,0.0037903785705566406,143535
325,Support Vector Machine,0.003784656524658203,154327
326,Support Vector Machine,0.0037384033203125,111159
327,Support Vector Machine,0.0037369728088378906,154327
328,Support Vector Machine,0.0037016868591308594,84179
329,Support Vector Machine,0.0049059391021728516,46398
330,Support Vector Machine,0.003795146942138672,219085
331,Support Vector Machine,0.003771066665649414,197495
332,Support Vector Machine,0.0038156509399414062,208293
333,Support Vector Machine,0.0037713050842285156,192099
334,Support Vector Machine,0.0038518905639648438,197495
335,Support Vector Machine,0.003775358200073242,154327
336,Support Vector Machine,0.003804922103881836,186703
337,Support Vector Machine,0.003801584243774414,100367
338,Support Vector Machine,0.003916025161743164,148931
339,Support Vector Machine,0.0037636756896972656,105763
340,Support Vector Machine,0.003742694854736328,46398
341,Support Vector Machine,0.0037915706634521484,256857
342,Support Vector Machine,0.0038344860076904297,246065
343,Support Vector Machine,0.003905773162841797,219085
344,Support Vector Machine,0.0038809776306152344,224481
345,Support Vector Machine,0.003895998001098633,256857
346,Support Vector Machine,0.0038361549377441406,148931
347,Support Vector Machine,0.0037848949432373047,202897
348,Support Vector Machine,0.0037016868591308594,127347
349,Support Vector Machine,0.0038051605224609375,170515
350,Support Vector Machine,0.005383491516113281,121951
351,Support Vector Machine,0.003797292709350586,46398
